ID	Accession	Run title	BioProject accession	Experiment accession	Run data file type	File name 1	MD5 checksum 1	DownLoad1	File name 2	MD5 checksum 2	DownLoad2	Reference file name	MD5 for reference file	Assembly Name or Accession	Assembly Accession URL	other_db	accession_in_other_db	other_db_url
207	CRR504360	HR73	PRJCA009749	CRX444766	fastq	CRR504360_f1.fq.gz (3437048085 bytes)	acce1aeda6723b54cea7a57da11cec50	ftp://download.big.ac.cn/gsa/CRA007020/CRR504360/CRR504360_f1.fq.gz	CRR504360_r2.fq.gz (3681668083 bytes)	6a1235406a01d46aaf1b303fa088db38	ftp://download.big.ac.cn/gsa/CRA007020/CRR504360/CRR504360_r2.fq.gz							
208	CRR504361	HR8834	PRJCA009749	CRX444767	fastq	CRR504361_f1.fq.gz (4510370008 bytes)	cee49405df1dfd45d2797f53e4cd4151	ftp://download.big.ac.cn/gsa/CRA007020/CRR504361/CRR504361_f1.fq.gz	CRR504361_r2.fq.gz (4931748273 bytes)	2d2eb7b7c2f8f10265de789ac76f8dbd	ftp://download.big.ac.cn/gsa/CRA007020/CRR504361/CRR504361_r2.fq.gz							
209	CRR504362	HRC344	PRJCA009749	CRX444768	fastq	CRR504362_f1.fq.gz (3180092788 bytes)	11a8bb34f18ecac198605e48b007177f	ftp://download.big.ac.cn/gsa/CRA007020/CRR504362/CRR504362_f1.fq.gz	CRR504362_r2.fq.gz (3446168645 bytes)	334f564ffca9c1f3ac8973388e9e4c09	ftp://download.big.ac.cn/gsa/CRA007020/CRR504362/CRR504362_r2.fq.gz							
210	CRR504363	HRK3178	PRJCA009749	CRX444769	fastq	CRR504363_f1.fq.gz (3912762109 bytes)	cc2939367893fca086e953969e112dc9	ftp://download.big.ac.cn/gsa/CRA007020/CRR504363/CRR504363_f1.fq.gz	CRR504363_r2.fq.gz (4312635306 bytes)	52bfed1db00099e76717b0367cba8373	ftp://download.big.ac.cn/gsa/CRA007020/CRR504363/CRR504363_r2.fq.gz							
211	CRR504364	HRK41	PRJCA009749	CRX444770	fastq	CRR504364_f1.fq.gz (3651515570 bytes)	6de3782b2bd6b2b16bf79ecece14cc80	ftp://download.big.ac.cn/gsa/CRA007020/CRR504364/CRR504364_f1.fq.gz	CRR504364_r2.fq.gz (3937061123 bytes)	8cf702ae2fe06ad9c2aeab4c755aaafe	ftp://download.big.ac.cn/gsa/CRA007020/CRR504364/CRR504364_r2.fq.gz							
212	CRR504365	HRk7011	PRJCA009749	CRX444771	fastq	CRR504365_f1.fq.gz (3557920163 bytes)	faf3620227443b29a67fa7b44467a23c	ftp://download.big.ac.cn/gsa/CRA007020/CRR504365/CRR504365_f1.fq.gz	CRR504365_r2.fq.gz (3837817866 bytes)	ac0b0eb3aff48f8405ae38474888e918	ftp://download.big.ac.cn/gsa/CRA007020/CRR504365/CRR504365_r2.fq.gz							
213	CRR504366	HRk7012	PRJCA009749	CRX444772	fastq	CRR504366_f1.fq.gz (3752262340 bytes)	48b8f3af5e4962f691190beb91612aaa	ftp://download.big.ac.cn/gsa/CRA007020/CRR504366/CRR504366_f1.fq.gz	CRR504366_r2.fq.gz (4159570861 bytes)	4b7b414098a8665087731c4e93029c6b	ftp://download.big.ac.cn/gsa/CRA007020/CRR504366/CRR504366_r2.fq.gz							
214	CRR504367	HRk7014	PRJCA009749	CRX444773	fastq	CRR504367_f1.fq.gz (3469414422 bytes)	6890635163f6059313ad22c9a1b31e52	ftp://download.big.ac.cn/gsa/CRA007020/CRR504367/CRR504367_f1.fq.gz	CRR504367_r2.fq.gz (3762613165 bytes)	c24f18cd1c7de8bcb40e004f4958410e	ftp://download.big.ac.cn/gsa/CRA007020/CRR504367/CRR504367_r2.fq.gz							
215	CRR504368	HRM8	PRJCA009749	CRX444774	fastq	CRR504368_f1.fq.gz (3966390362 bytes)	187d3b315fd902e25256013a181c39d2	ftp://download.big.ac.cn/gsa/CRA007020/CRR504368/CRR504368_f1.fq.gz	CRR504368_r2.fq.gz (4244138658 bytes)	38f220b938488c92d381e8366ba5f04b	ftp://download.big.ac.cn/gsa/CRA007020/CRR504368/CRR504368_r2.fq.gz							
216	CRR504369	HRP3814	PRJCA009749	CRX444775	fastq	CRR504369_f1.fq.gz (4011307181 bytes)	f638acb673bcf27d4847c4ce8855950d	ftp://download.big.ac.cn/gsa/CRA007020/CRR504369/CRR504369_f1.fq.gz	CRR504369_r2.fq.gz (4336211444 bytes)	cced2b717974bb80d9faa696076e4273	ftp://download.big.ac.cn/gsa/CRA007020/CRR504369/CRR504369_r2.fq.gz							
217	CRR504370	HRS1516	PRJCA009749	CRX444776	fastq	CRR504370_f1.fq.gz (3254350999 bytes)	8f9c881fef23c71c412c296fdb01bbdd	ftp://download.big.ac.cn/gsa/CRA007020/CRR504370/CRR504370_f1.fq.gz	CRR504370_r2.fq.gz (3453405446 bytes)	2110b45e7abe78c06369a7032108637d	ftp://download.big.ac.cn/gsa/CRA007020/CRR504370/CRR504370_r2.fq.gz							
218	CRR504371	HRU3	PRJCA009749	CRX444777	fastq	CRR504371_f1.fq.gz (3278497605 bytes)	32ac14afe43abce70aafa95431608aff	ftp://download.big.ac.cn/gsa/CRA007020/CRR504371/CRR504371_f1.fq.gz	CRR504371_r2.fq.gz (3502545859 bytes)	4e562a9e2b28fc733751e909ee902c28	ftp://download.big.ac.cn/gsa/CRA007020/CRR504371/CRR504371_r2.fq.gz							
219	CRR504372	HRU322	PRJCA009749	CRX444778	fastq	CRR504372_f1.fq.gz (3448423787 bytes)	c1c765e4cb62ef4fb91702c138146079	ftp://download.big.ac.cn/gsa/CRA007020/CRR504372/CRR504372_f1.fq.gz	CRR504372_r2.fq.gz (3815370404 bytes)	aaf21eb776365ffa4fc351b73300cc16	ftp://download.big.ac.cn/gsa/CRA007020/CRR504372/CRR504372_r2.fq.gz							
220	CRR504373	V022Gai	PRJCA009749	CRX444779	fastq	CRR504373_f1.fq.gz (3289050363 bytes)	6c56cbe971fd092a580eece6129b5e02	ftp://download.big.ac.cn/gsa/CRA007020/CRR504373/CRR504373_f1.fq.gz	CRR504373_r2.fq.gz (3493262057 bytes)	40ad6720e3020d6cda1f4931ebf277e6	ftp://download.big.ac.cn/gsa/CRA007020/CRR504373/CRR504373_r2.fq.gz							
221	CRR504374	DK411	PRJCA009749	CRX444780	fastq	CRR504374_f1.fq.gz (4316137291 bytes)	d272c1bd61a144c3cd69f2f8614b5867	ftp://download.big.ac.cn/gsa/CRA007020/CRR504374/CRR504374_f1.fq.gz	CRR504374_r2.fq.gz (4619516486 bytes)	e3da9c9aef2db193671d498103b0586e	ftp://download.big.ac.cn/gsa/CRA007020/CRR504374/CRR504374_r2.fq.gz							
222	CRR504375	Mo113	PRJCA009749	CRX444781	fastq	CRR504375_f1.fq.gz (3157497010 bytes)	72d682d5c7d06175d9ade586fcb71c06	ftp://download.big.ac.cn/gsa/CRA007020/CRR504375/CRR504375_f1.fq.gz	CRR504375_r2.fq.gz (3602844823 bytes)	6df659866d8c1d652d2034bc49c67ffe	ftp://download.big.ac.cn/gsa/CRA007020/CRR504375/CRR504375_r2.fq.gz							
223	CRR504376	v022	PRJCA009749	CRX444782	fastq	CRR504376_f1.fq.gz (3225546482 bytes)	d685bc9a0b7cf8f7c80349b40a24331d	ftp://download.big.ac.cn/gsa/CRA007020/CRR504376/CRR504376_f1.fq.gz	CRR504376_r2.fq.gz (3473076188 bytes)	c3d7580b060b1c01023743ee2aa8666c	ftp://download.big.ac.cn/gsa/CRA007020/CRR504376/CRR504376_r2.fq.gz							
224	CRR504377	WIL900Rel	PRJCA009749	CRX444783	fastq	CRR504377_f1.fq.gz (3213169493 bytes)	6d2a8c187f7c69392cf2be4679a45d33	ftp://download.big.ac.cn/gsa/CRA007020/CRR504377/CRR504377_f1.fq.gz	CRR504377_r2.fq.gz (3503587885 bytes)	6cf7cc88eaea6223722b4c90127cc7e6	ftp://download.big.ac.cn/gsa/CRA007020/CRR504377/CRR504377_r2.fq.gz							
225	CRR504378	Y09N4	PRJCA009749	CRX444784	fastq	CRR504378_f1.fq.gz (3433110645 bytes)	b593563a96f8866cb001730debe2f201	ftp://download.big.ac.cn/gsa/CRA007020/CRR504378/CRR504378_f1.fq.gz	CRR504378_r2.fq.gz (3663883886 bytes)	835c8f331b762cc059f7a04c16f9814c	ftp://download.big.ac.cn/gsa/CRA007020/CRR504378/CRR504378_r2.fq.gz							
226	CRR504379	Y10N60	PRJCA009749	CRX444785	fastq	CRR504379_f1.fq.gz (3264802466 bytes)	08108846129071fe816952813c30745f	ftp://download.big.ac.cn/gsa/CRA007020/CRR504379/CRR504379_f1.fq.gz	CRR504379_r2.fq.gz (3466084019 bytes)	4225f02b247fe343d7935e22950e6af7	ftp://download.big.ac.cn/gsa/CRA007020/CRR504379/CRR504379_r2.fq.gz							
227	CRR504380	Y1303	PRJCA009749	CRX444786	fastq	CRR504380_f1.fq.gz (3400029314 bytes)	c2894b679a887a5ced1a7b8abbbd7298	ftp://download.big.ac.cn/gsa/CRA007020/CRR504380/CRR504380_f1.fq.gz	CRR504380_r2.fq.gz (3701316928 bytes)	92ac87f1a74a4d3753e570d46d3558d9	ftp://download.big.ac.cn/gsa/CRA007020/CRR504380/CRR504380_r2.fq.gz							
228	CRR504381	Y14N02	PRJCA009749	CRX444787	fastq	CRR504381_f1.fq.gz (3381148368 bytes)	a72f16742638b8f2d4f76b8c223ddfa3	ftp://download.big.ac.cn/gsa/CRA007020/CRR504381/CRR504381_f1.fq.gz	CRR504381_r2.fq.gz (3635053440 bytes)	83451cb1d3bc6bd5da050284ccccfce2	ftp://download.big.ac.cn/gsa/CRA007020/CRR504381/CRR504381_r2.fq.gz							
229	CRR504382	Y14N03	PRJCA009749	CRX444788	fastq	CRR504382_f1.fq.gz (3148506811 bytes)	9336885b61f4880c09a386dbf6c736c3	ftp://download.big.ac.cn/gsa/CRA007020/CRR504382/CRR504382_f1.fq.gz	CRR504382_r2.fq.gz (3407916690 bytes)	34faf26ee02229c7f8839247524f9e8e	ftp://download.big.ac.cn/gsa/CRA007020/CRR504382/CRR504382_r2.fq.gz							
230	CRR504383	Dong96	PRJCA009749	CRX444789	fastq	CRR504383_f1.fq.gz (4518642267 bytes)	1cb77e013c6d73f394dfa81b82f79ad6	ftp://download.big.ac.cn/gsa/CRA007020/CRR504383/CRR504383_f1.fq.gz	CRR504383_r2.fq.gz (4893102048 bytes)	8c8a81a4d2fed9e6815d63ddbbbb0f02	ftp://download.big.ac.cn/gsa/CRA007020/CRR504383/CRR504383_r2.fq.gz							
231	CRR504384	HF12202	PRJCA009749	CRX444790	fastq	CRR504384_f1.fq.gz (3616602314 bytes)	ed8da7aefcb86b9dec1e9b6dcd6e7fc7	ftp://download.big.ac.cn/gsa/CRA007020/CRR504384/CRR504384_f1.fq.gz	CRR504384_r2.fq.gz (3948236446 bytes)	d58a0139b7c5ab085db3e60c00a5017c	ftp://download.big.ac.cn/gsa/CRA007020/CRR504384/CRR504384_r2.fq.gz							
232	CRR504385	Long11_M11	PRJCA009749	CRX444791	fastq	CRR504385_f1.fq.gz (4338912988 bytes)	fe63b3e85350a09758a70de14d6503c5	ftp://download.big.ac.cn/gsa/CRA007020/CRR504385/CRR504385_f1.fq.gz	CRR504385_r2.fq.gz (4676443290 bytes)	d7de1583c1d4c7acd0a86a84f8a26646	ftp://download.big.ac.cn/gsa/CRA007020/CRR504385/CRR504385_r2.fq.gz							
233	CRR504386	Ji853	PRJCA009749	CRX444792	fastq	CRR504386_f1.fq.gz (3264598569 bytes)	be3d6f6778c842f344800a7a77b6e2b2	ftp://download.big.ac.cn/gsa/CRA007020/CRR504386/CRR504386_f1.fq.gz	CRR504386_r2.fq.gz (3560176736 bytes)	817944c0ef688ba43e4e5d5ba7989f8b	ftp://download.big.ac.cn/gsa/CRA007020/CRR504386/CRR504386_r2.fq.gz							
234	CRR504387	HRB16174	PRJCA009749	CRX444793	fastq	CRR504387_f1.fq.gz (3123706769 bytes)	18fbe873bb65cb94eb80ca53b2efba4f	ftp://download.big.ac.cn/gsa/CRA007020/CRR504387/CRR504387_f1.fq.gz	CRR504387_r2.fq.gz (3306012001 bytes)	0d24b746895a8bd2e374935233156d0e	ftp://download.big.ac.cn/gsa/CRA007020/CRR504387/CRR504387_r2.fq.gz							
235	CRR504388	KL2	PRJCA009749	CRX444794	fastq	CRR504388_f1.fq.gz (4330731057 bytes)	b298a47ed6e2b4f5d4dfa8eac49cad52	ftp://download.big.ac.cn/gsa/CRA007020/CRR504388/CRR504388_f1.fq.gz	CRR504388_r2.fq.gz (4697840479 bytes)	3e9fdee106a152261ae5d4fb29b23731	ftp://download.big.ac.cn/gsa/CRA007020/CRR504388/CRR504388_r2.fq.gz							
236	CRR504389	Jia28	PRJCA009749	CRX444795	fastq	CRR504389_f1.fq.gz (3043088565 bytes)	3146563ca03d233ac56abdfd108bc214	ftp://download.big.ac.cn/gsa/CRA007020/CRR504389/CRR504389_f1.fq.gz	CRR504389_r2.fq.gz (3225925736 bytes)	b7c03fad52e7ac8d40ed027ee9d6fa7d	ftp://download.big.ac.cn/gsa/CRA007020/CRR504389/CRR504389_r2.fq.gz							
237	CRR504390	HRB16179	PRJCA009749	CRX444796	fastq	CRR504390_f1.fq.gz (4146661946 bytes)	c146ec7397d4c14a82e93538c963ff3d	ftp://download.big.ac.cn/gsa/CRA007020/CRR504390/CRR504390_f1.fq.gz	CRR504390_r2.fq.gz (4731559940 bytes)	b546ccb8ced2d624a151538614405a5d	ftp://download.big.ac.cn/gsa/CRA007020/CRR504390/CRR504390_r2.fq.gz							
238	CRR504391	HRB16193	PRJCA009749	CRX444797	fastq	CRR504391_f1.fq.gz (3331482347 bytes)	b160558164a198cfee03dbce89a06ab4	ftp://download.big.ac.cn/gsa/CRA007020/CRR504391/CRR504391_f1.fq.gz	CRR504391_r2.fq.gz (3491252663 bytes)	7e4d534ef7dae745054283b11ba9ee64	ftp://download.big.ac.cn/gsa/CRA007020/CRR504391/CRR504391_r2.fq.gz							
239	CRR504392	Zhe614	PRJCA009749	CRX444798	fastq	CRR504392_f1.fq.gz (3513443116 bytes)	04a43b1507a92dbb7eaea135135cede3	ftp://download.big.ac.cn/gsa/CRA007020/CRR504392/CRR504392_f1.fq.gz	CRR504392_r2.fq.gz (3664227184 bytes)	7a9c82e76bdeb526af2c40bcba99e382	ftp://download.big.ac.cn/gsa/CRA007020/CRR504392/CRR504392_r2.fq.gz							
240	CRR504393	Zhe931	PRJCA009749	CRX444799	fastq	CRR504393_f1.fq.gz (3259806508 bytes)	785c57b38accd4c6eb593c6cb750928e	ftp://download.big.ac.cn/gsa/CRA007020/CRR504393/CRR504393_f1.fq.gz	CRR504393_r2.fq.gz (3573807518 bytes)	59c9620bbd03647f33d7be21328df1ef	ftp://download.big.ac.cn/gsa/CRA007020/CRR504393/CRR504393_r2.fq.gz							
241	CRR504394	Zhe969	PRJCA009749	CRX444800	fastq	CRR504394_f1.fq.gz (4383539518 bytes)	65419cda5f532248115c2fee3e81f9f9	ftp://download.big.ac.cn/gsa/CRA007020/CRR504394/CRR504394_f1.fq.gz	CRR504394_r2.fq.gz (4765026326 bytes)	e724a69b4c2b7ff0ef38c1fc722853f0	ftp://download.big.ac.cn/gsa/CRA007020/CRR504394/CRR504394_r2.fq.gz							
242	CRR504395	Zhe461	PRJCA009749	CRX444801	fastq	CRR504395_f1.fq.gz (3460455307 bytes)	596c34f0eb9712282dce77e563042082	ftp://download.big.ac.cn/gsa/CRA007020/CRR504395/CRR504395_f1.fq.gz	CRR504395_r2.fq.gz (3643910393 bytes)	f02c199a6f6179c3ab044336e1def77e	ftp://download.big.ac.cn/gsa/CRA007020/CRR504395/CRR504395_r2.fq.gz							
243	CRR504396	HRB16198	PRJCA009749	CRX444802	fastq	CRR504396_f1.fq.gz (3572560167 bytes)	5a4fd66e59a1baf065b7b4427282d8cd	ftp://download.big.ac.cn/gsa/CRA007020/CRR504396/CRR504396_f1.fq.gz	CRR504396_r2.fq.gz (3817616923 bytes)	3a9cf1a1d94692e517024daba6748f8f	ftp://download.big.ac.cn/gsa/CRA007020/CRR504396/CRR504396_r2.fq.gz							
244	CRR504397	HRB16199	PRJCA009749	CRX444803	fastq	CRR504397_f1.fq.gz (3973800139 bytes)	e2a050cbc14b36a46f4e796a9f27410c	ftp://download.big.ac.cn/gsa/CRA007020/CRR504397/CRR504397_f1.fq.gz	CRR504397_r2.fq.gz (4351127470 bytes)	091cf480bd6379726e3c917c20b8a3e4	ftp://download.big.ac.cn/gsa/CRA007020/CRR504397/CRR504397_r2.fq.gz							
245	CRR504398	SCML202	PRJCA009749	CRX444804	fastq	CRR504398_f1.fq.gz (3779845365 bytes)	0995a8e3a9909af2eb6abaabc3ef4a2d	ftp://download.big.ac.cn/gsa/CRA007020/CRR504398/CRR504398_f1.fq.gz	CRR504398_r2.fq.gz (4102970153 bytes)	2e8ef981e6c326359912f5e79429bb04	ftp://download.big.ac.cn/gsa/CRA007020/CRR504398/CRR504398_r2.fq.gz							
246	CRR504399	SCML205Rel	PRJCA009749	CRX444805	fastq	CRR504399_f1.fq.gz (3778561506 bytes)	b445f9b113a79d07dc055be77b8030b3	ftp://download.big.ac.cn/gsa/CRA007020/CRR504399/CRR504399_f1.fq.gz	CRR504399_r2.fq.gz (4148860756 bytes)	041f14b05ad12a86bb2db1b016c0e5c0	ftp://download.big.ac.cn/gsa/CRA007020/CRR504399/CRR504399_r2.fq.gz							
247	CRR504400	Chengzi108	PRJCA009749	CRX444806	fastq	CRR504400_f1.fq.gz (4129455491 bytes)	2b3bd37320b2a22e7e426434d4d82514	ftp://download.big.ac.cn/gsa/CRA007020/CRR504400/CRR504400_f1.fq.gz	CRR504400_r2.fq.gz (4787827330 bytes)	3b159e804add8ef809be3fca975f9dd7	ftp://download.big.ac.cn/gsa/CRA007020/CRR504400/CRR504400_r2.fq.gz							
248	CRR504401	Ji9_033	PRJCA009749	CRX444807	fastq	CRR504401_f1.fq.gz (3298162193 bytes)	7b51c616f59a3c13669769c96b1106bf	ftp://download.big.ac.cn/gsa/CRA007020/CRR504401/CRR504401_f1.fq.gz	CRR504401_r2.fq.gz (3573190006 bytes)	3fea1096b23d6a4a84a7da90eced98a8	ftp://download.big.ac.cn/gsa/CRA007020/CRR504401/CRR504401_r2.fq.gz							
249	CRR504402	JiZ_S24_9	PRJCA009749	CRX444808	fastq	CRR504402_f1.fq.gz (3650999020 bytes)	03c03d749fe1f556b811840ca8dd5b51	ftp://download.big.ac.cn/gsa/CRA007020/CRR504402/CRR504402_f1.fq.gz	CRR504402_r2.fq.gz (3940436748 bytes)	2e037142fbe34e973e038b90aa2ed6ea	ftp://download.big.ac.cn/gsa/CRA007020/CRR504402/CRR504402_r2.fq.gz							
250	CRR504403	Liao106	PRJCA009749	CRX444809	fastq	CRR504403_f1.fq.gz (3387680793 bytes)	0e2a21d454cf7b25394c233ea2affe2d	ftp://download.big.ac.cn/gsa/CRA007020/CRR504403/CRR504403_f1.fq.gz	CRR504403_r2.fq.gz (3701267285 bytes)	047f85207abea352c33b13c7e58bb4da	ftp://download.big.ac.cn/gsa/CRA007020/CRR504403/CRR504403_r2.fq.gz							
251	CRR504404	Zheng60	PRJCA009749	CRX444810	fastq	CRR504404_f1.fq.gz (3579168909 bytes)	1b557e824a4385f4afa988cc4c32d870	ftp://download.big.ac.cn/gsa/CRA007020/CRR504404/CRR504404_f1.fq.gz	CRR504404_r2.fq.gz (3930592595 bytes)	66e02ad3f4695bd2db199e09f812b5c6	ftp://download.big.ac.cn/gsa/CRA007020/CRR504404/CRR504404_r2.fq.gz							
252	CRR504405	Jizi1006	PRJCA009749	CRX444811	fastq	CRR504405_f1.fq.gz (3923348517 bytes)	a1e3e2fb350cb134ca38d24c0f84e29c	ftp://download.big.ac.cn/gsa/CRA007020/CRR504405/CRR504405_f1.fq.gz	CRR504405_r2.fq.gz (4218927182 bytes)	5e7f93e4b7f9d7d8c00349ef84bc758c	ftp://download.big.ac.cn/gsa/CRA007020/CRR504405/CRR504405_r2.fq.gz							
253	CRR504406	Jizi1008	PRJCA009749	CRX444812	fastq	CRR504406_f1.fq.gz (3621743075 bytes)	6e4d0a450a083938e2fcd0c24ef3c438	ftp://download.big.ac.cn/gsa/CRA007020/CRR504406/CRR504406_f1.fq.gz	CRR504406_r2.fq.gz (3894440210 bytes)	d00d55dbaf03b00098bc1745e3a951bd	ftp://download.big.ac.cn/gsa/CRA007020/CRR504406/CRR504406_r2.fq.gz							
254	CRR504407	Jizi1018	PRJCA009749	CRX444813	fastq	CRR504407_f1.fq.gz (3543487025 bytes)	659b82c2af046e6366865ca4b730e015	ftp://download.big.ac.cn/gsa/CRA007020/CRR504407/CRR504407_f1.fq.gz	CRR504407_r2.fq.gz (3772752528 bytes)	a0d493b5247abcedac53b9e83f903792	ftp://download.big.ac.cn/gsa/CRA007020/CRR504407/CRR504407_r2.fq.gz							
255	CRR504408	Jizi1023	PRJCA009749	CRX444814	fastq	CRR504408_f1.fq.gz (3877846151 bytes)	d2737076b0a37706bbc868d93762f2ee	ftp://download.big.ac.cn/gsa/CRA007020/CRR504408/CRR504408_f1.fq.gz	CRR504408_r2.fq.gz (4156559116 bytes)	8470e275f1f881b963a497f92a564ecf	ftp://download.big.ac.cn/gsa/CRA007020/CRR504408/CRR504408_r2.fq.gz							
256	CRR504409	Jizi1034	PRJCA009749	CRX444815	fastq	CRR504409_f1.fq.gz (3256103813 bytes)	89d2f94b60317f36276d740f98dfa9ea	ftp://download.big.ac.cn/gsa/CRA007020/CRR504409/CRR504409_f1.fq.gz	CRR504409_r2.fq.gz (3438373409 bytes)	91a738d3f187d06726353ea10f2973d6	ftp://download.big.ac.cn/gsa/CRA007020/CRR504409/CRR504409_r2.fq.gz							
257	CRR504410	Jizi1039	PRJCA009749	CRX444816	fastq	CRR504410_f1.fq.gz (3181351649 bytes)	c220dc2efba960ebcaa3e2b264bc0fd9	ftp://download.big.ac.cn/gsa/CRA007020/CRR504410/CRR504410_f1.fq.gz	CRR504410_r2.fq.gz (3516316134 bytes)	046e72b12b13d2f2d7e7e84611159ceb	ftp://download.big.ac.cn/gsa/CRA007020/CRR504410/CRR504410_r2.fq.gz							
258	CRR504411	Jizi1040	PRJCA009749	CRX444817	fastq	CRR504411_f1.fq.gz (3201755846 bytes)	6de7ed4fe6fbb552acbd7daeb8ba6380	ftp://download.big.ac.cn/gsa/CRA007020/CRR504411/CRR504411_f1.fq.gz	CRR504411_r2.fq.gz (3600586514 bytes)	3149b770efcad68291bfec0f716ef0a8	ftp://download.big.ac.cn/gsa/CRA007020/CRR504411/CRR504411_r2.fq.gz							
259	CRR504412	Jizi1042	PRJCA009749	CRX444818	fastq	CRR504412_f1.fq.gz (3676707371 bytes)	449b44a50c206eae8c5401c3bad8afd9	ftp://download.big.ac.cn/gsa/CRA007020/CRR504412/CRR504412_f1.fq.gz	CRR504412_r2.fq.gz (4096332271 bytes)	c248d310bfbe83e2c5ba6555ba7f3851	ftp://download.big.ac.cn/gsa/CRA007020/CRR504412/CRR504412_r2.fq.gz							
260	CRR504413	Jizi1043	PRJCA009749	CRX444819	fastq	CRR504413_f1.fq.gz (3358378149 bytes)	ba5e724f1d2271925a099228572c6e30	ftp://download.big.ac.cn/gsa/CRA007020/CRR504413/CRR504413_f1.fq.gz	CRR504413_r2.fq.gz (3724914674 bytes)	372daad9d5466008a09457167b692ce4	ftp://download.big.ac.cn/gsa/CRA007020/CRR504413/CRR504413_r2.fq.gz							
261	CRR504414	Jizi1046	PRJCA009749	CRX444820	fastq	CRR504414_f1.fq.gz (3528869445 bytes)	2e8c873c367a5829dcc9f414b6d88764	ftp://download.big.ac.cn/gsa/CRA007020/CRR504414/CRR504414_f1.fq.gz	CRR504414_r2.fq.gz (3899177690 bytes)	bb014677bc9a87b4463b6d37c9130dc1	ftp://download.big.ac.cn/gsa/CRA007020/CRR504414/CRR504414_r2.fq.gz							
262	CRR504415	Jizi1050	PRJCA009749	CRX444821	fastq	CRR504415_f1.fq.gz (3489249228 bytes)	c6031cd101add97fad3c5d2d2e0f8b0a	ftp://download.big.ac.cn/gsa/CRA007020/CRR504415/CRR504415_f1.fq.gz	CRR504415_r2.fq.gz (3733239309 bytes)	86289fe62bdb5047bbe5265e75982ce9	ftp://download.big.ac.cn/gsa/CRA007020/CRR504415/CRR504415_r2.fq.gz							
263	CRR504416	Jizi1055	PRJCA009749	CRX444822	fastq	CRR504416_f1.fq.gz (3480480495 bytes)	b19caac2b2607e904af3731c01d53ca8	ftp://download.big.ac.cn/gsa/CRA007020/CRR504416/CRR504416_f1.fq.gz	CRR504416_r2.fq.gz (3701466510 bytes)	11a57f0117b78c8192ee202ca3656c0e	ftp://download.big.ac.cn/gsa/CRA007020/CRR504416/CRR504416_r2.fq.gz							
264	CRR504417	Jizi1057	PRJCA009749	CRX444823	fastq	CRR504417_f1.fq.gz (3932295853 bytes)	2f8701f3ab604f71344915fe65cb6624	ftp://download.big.ac.cn/gsa/CRA007020/CRR504417/CRR504417_f1.fq.gz	CRR504417_r2.fq.gz (4372189211 bytes)	502b0fbc2680547af5a3ba02153da257	ftp://download.big.ac.cn/gsa/CRA007020/CRR504417/CRR504417_r2.fq.gz							
265	CRR504418	Jizi1058	PRJCA009749	CRX444824	fastq	CRR504418_f1.fq.gz (3235782427 bytes)	f72145143cdc5d8dd3fde7b60f8e699a	ftp://download.big.ac.cn/gsa/CRA007020/CRR504418/CRR504418_f1.fq.gz	CRR504418_r2.fq.gz (3535916483 bytes)	b904e807fa7941a321410270e30def20	ftp://download.big.ac.cn/gsa/CRA007020/CRR504418/CRR504418_r2.fq.gz							
266	CRR504419	Jizi1082	PRJCA009749	CRX444825	fastq	CRR504419_f1.fq.gz (3248339785 bytes)	30a950799bc29f853432fb3c7b87f854	ftp://download.big.ac.cn/gsa/CRA007020/CRR504419/CRR504419_f1.fq.gz	CRR504419_r2.fq.gz (3583570318 bytes)	07c12546f8ece1105c1af729170a72a2	ftp://download.big.ac.cn/gsa/CRA007020/CRR504419/CRR504419_r2.fq.gz							
267	CRR504420	Jizi1084	PRJCA009749	CRX444826	fastq	CRR504420_f1.fq.gz (3931522422 bytes)	d0568630311bb1181d4a5ed673f26b71	ftp://download.big.ac.cn/gsa/CRA007020/CRR504420/CRR504420_f1.fq.gz	CRR504420_r2.fq.gz (4394198556 bytes)	49dd1f7ab92846545a6f1cdfa438a360	ftp://download.big.ac.cn/gsa/CRA007020/CRR504420/CRR504420_r2.fq.gz							
268	CRR504421	Jizi1092	PRJCA009749	CRX444827	fastq	CRR504421_f1.fq.gz (3510545799 bytes)	8893b31fe409d815f11f8ba61072b2a1	ftp://download.big.ac.cn/gsa/CRA007020/CRR504421/CRR504421_f1.fq.gz	CRR504421_r2.fq.gz (3891177908 bytes)	74684f53ce9f40730e96db8d3662f436	ftp://download.big.ac.cn/gsa/CRA007020/CRR504421/CRR504421_r2.fq.gz							
269	CRR504422	Jizi1134	PRJCA009749	CRX444828	fastq	CRR504422_f1.fq.gz (3472920745 bytes)	d8c7a172a942479c7525d4f0150a8210	ftp://download.big.ac.cn/gsa/CRA007020/CRR504422/CRR504422_f1.fq.gz	CRR504422_r2.fq.gz (3749484086 bytes)	ddb4b71b997d1769a78e8bada44afd44	ftp://download.big.ac.cn/gsa/CRA007020/CRR504422/CRR504422_r2.fq.gz							
